Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Payment_Method,Rating
10410,26-02-2025,C1410,Customer 411,Male,55,Mumbai,Mumbai State,West,Grocery,Oil,8,4045,5,30742,Upi,5
10411,01-06-2025,C1411,Customer 412,Male,42,Kolkata,Kolkata State,East,Furniture,Chair,6,3814,20,18307.2,Debit Card,2
10412,08-02-2025,C1412,Customer 413,Male,29,Delhi,Delhi State,North,Electronics,Laptop,9,4231,15,32367.15,Cash,5
10413,04-05-2025,C1413,Customer 414,Male,56,Kolkata,Kolkata State,East,Electronics,Keyboard,9,1062,0,9558,Cash,4
10414,28-02-2025,C1414,Customer 415,Female,40,Kolkata,Kolkata State,East,Grocery,Milk,1,4440,15,3774,Cash,4
10415,03-06-2025,C1415,Customer 416,Female,34,Mumbai,Mumbai State,West,Furniture,Table,4,786,10,2829.6,Upi,1
10416,07-04-2025,C1416,Customer 417,Male,-4,Delhi,Delhi State,North,Sports,Shoes,2,4357,0,8714,Credit Card,4
10417,08-03-2025,C1417,Customer 418,Female,54,Lucknow,Lucknow State,North,Electronics,Laptop,7,2516.5,10,30838.5,Credit Card,5
10418,04-05-2025,C1418,Customer 419,Female,53,Lucknow,Lucknow State,North,Grocery,Rice,7,4622,20,25883.2,Debit Card,3
10419,28-02-2025,C1419,Customer 420,Male,24,Lucknow,Lucknow State,North,Sports,Bat,7,2516.5,0,8617,Upi,5
10420,10-04-2025,C1420,Customer 421,Male,23,Bengaluru,Bengaluru State,South,Furniture,Sofa,10,526,5,4997,Upi,4
10421,05-04-2025,C1421,Customer 422,Male,64,Kolkata,Kolkata State,East,Grocery,Rice,2,2255,5,4284.5,Debit Card,4
10422,13-06-2025,C1422,Customer 423,Female,18,Kolkata,Kolkata State,East,Sports,Bat,10,570,5,5415,Upi,5
10423,28-06-2025,C1423,Customer 424,Male,61,Lucknow,Lucknow State,North,Clothing,T-Shirt,10,4282,20,34256,Cash,3
10424,01-04-2025,C1424,Customer 425,Female,43,Mumbai,Mumbai State,West,Electronics,Laptop,2,2360,15,4012,Upi,5
10425,30-05-2025,C1425,Customer 426,Female,35,Delhi,Delhi State,North,Electronics,Laptop,9,2430,20,17496,Upi,5
10426,14-02-2025,C1426,Customer 427,Male,53,Mumbai,Mumbai State,West,Grocery,Milk,10,138,10,1242,Cash,5
10427,28-05-2025,C1427,Customer 428,Female,42,Lucknow,Lucknow State,North,Furniture,Chair,9,2211,20,15919.2,Debit Card,2
10428,04-05-2025,C1428,Customer 429,Female,22,Lucknow,Lucknow State,North,Grocery,Oil,8,4907,0,39256,Debit Card,2
10429,03-01-2025,C1429,Customer 430,Female,33,Mumbai,Mumbai State,West,Furniture,Table,6,4331,20,20788.8,Credit Card,1
10430,22-03-2025,C1430,Customer 431,Male,54,Bengaluru,Bengaluru State,South,Furniture,Chair,9,1562,15,11949.3,Credit Card,2
10431,09-03-2025,C1431,Customer 432,Male,30,Mumbai,Mumbai State,West,Grocery,Oil,4,2023,5,7687.4,Upi,5
10432,07-06-2025,C1432,Customer 433,Male,48,Lucknow,Lucknow State,North,Clothing,T-Shirt,2,742,15,1261.4,Credit Card,5
10433,11-05-2025,C1433,Customer 434,Female,32,Lucknow,Lucknow State,North,Grocery,Oil,5,4120,5,19570,Upi,1
10434,30-03-2025,C1434,Customer 435,Male,47,Kolkata,Kolkata State,East,Grocery,Milk,9,366,20,2635.2,Cash,5
10435,08-04-2025,C1435,Customer 436,Male,38,Bengaluru,Bengaluru State,South,Furniture,Sofa,1,196,5,186.2,Credit Card,5
10436,01-05-2025,C1436,Customer 437,Female,41,Lucknow,Lucknow State,North,Clothing,Jacket,5,2042,10,9189,Upi,4
10437,13-03-2025,C1437,Customer 438,Male,54,Bengaluru,Bengaluru State,South,Clothing,Jeans,6,3090,15,15759,Upi,5
10438,21-04-2025,C1438,Customer 439,Male,27,Mumbai,Mumbai State,West,Electronics,Keyboard,5,2031,20,8124,Upi,3
10439,17-05-2025,C1439,Customer 440,Female,49,Delhi,Delhi State,North,Clothing,Jeans,8,1201,20,7686.4,Credit Card,3
10440,16-01-2025,C1440,Customer 441,Female,48,Kolkata,Kolkata State,East,Sports,Football,7,910,5,6051.5,Cash,4
10441,07-03-2025,C1441,Customer 442,Male,44,Lucknow,Lucknow State,North,Furniture,Table,6,4690,20,22512,Cash,3
10442,14-03-2025,C1442,Customer 443,Female,61,Kolkata,Kolkata State,East,Clothing,Jacket,10,4510,5,42845,Debit Card,4
10443,12-02-2025,C1443,Customer 444,Female,44,Delhi,Delhi State,North,Grocery,Oil,5,3899,5,18520.25,Debit Card,1
10444,17-06-2025,C1444,Customer 445,Female,56,Delhi,Delhi State,North,Clothing,Jeans,4,2668,10,9604.8,Debit Card,3
10445,16-04-2025,C1445,Customer 446,Male,19,Bengaluru,Bengaluru State,South,Furniture,Sofa,10,4367,15,37119.5,Upi,2
10446,25-01-2025,C1446,Customer 447,Female,53,Lucknow,Lucknow State,North,Electronics,Laptop,3,3352,0,10056,Cash,1
10447,09-02-2025,C1447,Customer 448,Female,37,Bengaluru,Bengaluru State,South,Sports,Football,2,2250,20,3600,Upi,2
10448,13-02-2025,C1448,Customer 449,Male,60,Lucknow,Lucknow State,North,Grocery,Oil,3,1175,20,2820,Credit Card,3
10449,04-02-2025,C1449,Customer 450,Male,-4,Bengaluru,Bengaluru State,South,Grocery,Oil,5,4593,15,19520.25,Debit Card,5
10450,04-05-2025,C1450,Customer 451,Male,23,Bengaluru,Bengaluru State,South,Sports,Shoes,9,2636,10,21351.6,Debit Card,3
10451,01-01-2025,C1451,Customer 452,Male,40,Lucknow,Lucknow State,North,Grocery,Milk,3,2586,0,7758,Credit Card,4
10452,03-01-2025,C1452,Customer 453,Female,56,Kolkata,Kolkata State,North,Electronics,Keyboard,8,4008,10,28857.6,Upi,1
10453,12-04-2025,C1453,Customer 454,Male,63,Kolkata,Kolkata State,East,Furniture,Chair,7,4692,15,27917.4,Debit Card,4
10454,06-06-2025,C1454,Customer 455,Female,36,Mumbai,Mumbai State,West,Furniture,Chair,7,2062,20,11547.2,Credit Card,4
10455,13-06-2025,C1455,Customer 456,Female,35,Mumbai,Mumbai State,West,Electronics,Laptop,3,2472,0,7416,Debit Card,2
10456,17-02-2025,C1456,Customer 457,Female,-4,Lucknow,Lucknow State,North,Electronics,Laptop,1,4482,0,4482,Upi,4
10457,25-02-2025,C1457,Customer 458,Female,37,Delhi,Delhi State,North,Clothing,T-Shirt,3,220,15,561,Debit Card,3
10458,10-03-2025,C1458,Customer 459,Male,52,Bengaluru,Bengaluru State,South,Electronics,Mouse,2,1296,0,2592,Debit Card,2
10459,09-04-2025,C1459,Customer 460,Male,65,Mumbai,Mumbai State,West,Furniture,Table,1,1099,5,1044.05,Cash,2
10460,24-06-2025,C1460,Customer 461,Female,28,Bengaluru,Bengaluru State,South,Electronics,Keyboard,4,3973,15,13508.2,Cash,5
10461,03-04-2025,C1461,Customer 462,Male,25,Kolkata,Kolkata State,East,Electronics,Mouse,8,2547,5,19357.2,Upi,4
10462,12-04-2025,C1462,Customer 463,Male,20,Lucknow,Lucknow State,North,Electronics,Laptop,5,4889,0,24445,Debit Card,5
10463,24-01-2025,C1463,Customer 464,Female,58,Mumbai,Mumbai State,West,Furniture,Chair,4,1391,15,4729.4,Cash,1
10464,05-05-2025,C1464,Customer 465,Female,53,Lucknow,Lucknow State,North,Clothing,Jacket,9,979,5,8370.45,Credit Card,4
10465,06-03-2025,C1465,Customer 466,Female,63,Mumbai,Mumbai State,West,Electronics,Keyboard,7,3034,5,20176.1,Debit Card,5
10466,17-02-2025,C1466,Customer 467,Female,38,Lucknow,Lucknow State,North,Sports,Shoes,8,1654,20,10585.6,Debit Card,3
10467,26-04-2025,C1467,Customer 468,Female,52,Kolkata,Kolkata State,East,Sports,Football,2,4451,5,8456.9,Credit Card,4
10468,04-04-2025,C1468,Customer 469,Male,38,Delhi,Delhi State,North,Sports,Bat,3,253,20,607.2,Cash,5
10469,06-06-2025,C1469,Customer 470,Female,44,Bengaluru,Bengaluru State,South,Clothing,Jacket,8,4617,5,35089.2,Credit Card,1
10470,15-02-2025,C1470,Customer 471,Male,24,Delhi,Delhi State,North,Sports,Shoes,2,458,5,870.2,Debit Card,2
10471,09-06-2025,C1471,Customer 472,Female,21,Delhi,Delhi State,North,Electronics,Keyboard,7,4113,20,23032.8,Credit Card,2
10472,30-04-2025,C1472,Customer 473,Male,41,Kolkata,Kolkata State,East,Electronics,Laptop,4,4125,0,16500,Debit Card,3
10473,19-03-2025,C1473,Customer 474,Male,51,Delhi,Delhi State,North,Sports,Bat,9,433,0,3897,Cash,1
10474,18-06-2025,C1474,Customer 475,Male,53,Mumbai,Mumbai State,West,Sports,Bat,4,1682,20,5382.4,Debit Card,1
10475,12-02-2025,C1475,Customer 476,Female,50,Kolkata,Kolkata State,East,Furniture,Sofa,8,3598,0,28784,Credit Card,2
10476,25-03-2025,C1476,Customer 477,Female,58,Kolkata,Kolkata State,East,Sports,Bat,6,2681,20,12868.8,Debit Card,3
10477,21-05-2025,C1477,Customer 478,Female,41,Kolkata,Kolkata State,East,Clothing,Jacket,9,1852,15,14167.8,Debit Card,4
10478,05-01-2025,C1478,Customer 479,Male,37,Bengaluru,Bengaluru State,South,Electronics,Keyboard,1,2430,20,1944,Cash,3
10479,11-05-2025,C1479,Customer 480,Male,24,Mumbai,Mumbai State,West,Clothing,Jeans,1,2360,20,1888,Cash,4
10480,05-03-2025,C1480,Customer 481,Female,37,Lucknow,Lucknow State,North,Clothing,T-Shirt,5,3107,20,12428,Cash,5
10481,14-02-2025,C1481,Customer 482,Male,56,Bengaluru,Bengaluru State,South,Sports,Football,2,2759,15,4690.3,Credit Card,1
10482,22-04-2025,C1482,Customer 483,Male,32,Kolkata,Kolkata State,East,Grocery,Rice,1,2839,10,2555.1,Cash,4
10483,25-05-2025,C1483,Customer 484,Female,50,Delhi,Delhi State,North,Furniture,Sofa,1,2715,20,2172,Upi,2
10484,24-01-2025,C1484,Customer 485,Female,36,Delhi,Delhi State,North,Grocery,Milk,10,4812,20,38496,Debit Card,2
10485,21-05-2025,C1485,Customer 486,Female,23,Mumbai,Mumbai State,West,Furniture,Chair,8,4781,10,38248,Debit Card,5
10486,05-05-2025,C1486,Customer 487,Male,53,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,8,4681,5,35575.6,Upi,2
10487,29-01-2025,C1487,Customer 488,Female,45,Delhi,Delhi State,North,Furniture,Table,6,4818,0,28908,Credit Card,3
10488,13-02-2025,C1488,Customer 489,Female,57,Mumbai,Mumbai State,West,Furniture,Table,10,298,10,2682,Upi,4
10489,29-01-2025,C1489,Customer 490,Male,33,Delhi,Delhi State,North,Clothing,T-Shirt,6,1377,0,8262,Upi,3
10490,01-05-2025,C1490,Customer 491,Female,31,Delhi,Delhi State,North,Furniture,Sofa,2,2599,15,4418.3,Upi,2
10491,06-02-2025,C1491,Customer 492,Male,42,Kolkata,Kolkata State,East,Sports,Bat,9,4056,20,29203.2,Cash,3
10492,30-04-2025,C1492,Customer 493,Male,22,Mumbai,Mumbai State,West,Electronics,Mouse,4,2322,0,9288,Debit Card,3
10493,08-04-2025,C1493,Customer 494,Male,38,Lucknow,Lucknow State,North,Electronics,Laptop,5,3266,5,15513.5,Debit Card,5
10494,24-05-2025,C1494,Customer 495,Male,20,Kolkata,Kolkata State,East,Electronics,Laptop,4,4201,15,14283.4,Upi,5
10495,30-03-2025,C1495,Customer 496,Female,40,Lucknow,Lucknow State,North,Furniture,Table,7,1386,0,9702,Credit Card,2
10496,23-05-2025,C1496,Customer 497,Male,27,Kolkata,Kolkata State,North,Furniture,Chair,5,3271,0,16355,Credit Card,4
10497,10-06-2025,C1497,Customer 498,Male,44,Mumbai,Mumbai State,West,Electronics,Keyboard,7,4365,20,24444,Upi,5
10498,19-05-2025,C1498,Customer 499,Male,-4,Mumbai,Mumbai State,West,Grocery,Milk,10,2797,15,23774.5,Upi,5
10499,21-04-2025,C1499,Customer 500,Male,38,Kolkata,Kolkata State,East,Clothing,T-Shirt,5,4391,5,20857.25,Cash,5
10500,23-03-2025,C1500,Customer 501,Female,37,Kolkata,Kolkata State,East,Electronics,Laptop,6,1292,0,7752,Debit Card,3
10501,06-06-2025,C1501,Customer 502,Female,56,Mumbai,Mumbai State,West,Clothing,T-Shirt,3,1613,0,4839,Upi,5
10502,26-06-2025,C1502,Customer 503,Male,50,Mumbai,Mumbai State,West,Clothing,Jacket,1,3043,0,3043,Debit Card,3
10503,19-02-2025,C1503,Customer 504,Male,44,Mumbai,Mumbai State,West,Grocery,Milk,8,1226,5,9317.6,Cash,3
10504,15-02-2025,C1504,Customer 505,Female,62,Bengaluru,Bengaluru State,South,Clothing,Jacket,4,1775,0,7100,Credit Card,4
10505,11-04-2025,C1505,Customer 506,Male,51,Mumbai,Mumbai State,West,Grocery,Milk,1,3216,10,2894.4,Cash,4
10506,11-01-2025,C1506,Customer 507,Female,51,Bengaluru,Bengaluru State,South,Electronics,Laptop,9,4506,15,34470.9,Cash,2
10507,12-02-2025,C1507,Customer 508,Female,57,Lucknow,Lucknow State,North,Grocery,Milk,5,2442,15,10378.5,Cash,5
10508,29-01-2025,C1508,Customer 509,Male,43,Mumbai,Mumbai State,West,Grocery,Oil,8,840,20,5376,Debit Card,3
10509,27-04-2025,C1509,Customer 510,Female,38,Bengaluru,Bengaluru State,South,Electronics,Laptop,8,4935,5,37506,Upi,1
10510,15-05-2025,C1510,Customer 511,Female,64,Delhi,Delhi State,North,Electronics,Keyboard,8,3073,0,24584,Upi,4
10511,18-06-2025,C1511,Customer 512,Male,27,Kolkata,Kolkata State,East,Grocery,Rice,3,2845,20,6828,Upi,1
10512,31-01-2025,C1512,Customer 513,Male,18,Bengaluru,Bengaluru State,South,Furniture,Table,8,2465,5,18734,Credit Card,1
10513,07-05-2025,C1513,Customer 514,Male,55,Bengaluru,Bengaluru State,South,Grocery,Milk,9,147,20,1058.4,Debit Card,4
10514,21-05-2025,C1514,Customer 515,Male,-4,Bengaluru,Bengaluru State,South,Grocery,Rice,10,153,5,1453.5,Upi,2
10515,04-06-2025,C1515,Customer 516,Female,23,Delhi,Delhi State,North,Furniture,Chair,3,365,20,876,Cash,1
10516,24-05-2025,C1516,Customer 517,Female,65,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,5,4973,20,19892,Credit Card,1
10517,20-04-2025,C1517,Customer 518,Male,36,Nan,Delhi State,North,Furniture,Table,6,3204,10,19224,Debit Card,2
10518,23-02-2025,C1518,Customer 519,Male,57,Delhi,Delhi State,North,Furniture,Table,9,3489,20,25120.8,Cash,1
10519,05-06-2025,C1519,Customer 520,Female,51,Kolkata,Kolkata State,East,Sports,Football,8,2452,15,16673.6,Credit Card,2
10520,16-02-2025,C1520,Customer 521,Male,63,Nan,Kolkata State,East,Sports,Bat,9,4177,10,31954.05,Credit Card,2
10521,07-06-2025,C1521,Customer 522,Female,20,Delhi,Delhi State,North,Electronics,Laptop,8,1066,5,8101.6,Credit Card,3
10522,18-01-2025,C1522,Customer 523,Female,50,Kolkata,Kolkata State,East,Clothing,T-Shirt,4,2407,10,8665.2,Credit Card,1
10523,08-01-2025,C1523,Customer 524,Male,39,Delhi,Delhi State,North,Furniture,Table,7,4760,20,26656,Credit Card,4
10524,10-06-2025,C1524,Customer 525,Female,47,Bengaluru,Bengaluru State,South,Electronics,Keyboard,3,4044,5,11525.4,Debit Card,1
10525,05-01-2025,C1525,Customer 526,Female,40,Kolkata,Kolkata State,East,Furniture,Sofa,6,4648,20,22310.4,Cash,2
10526,27-05-2025,C1526,Customer 527,Female,29,Lucknow,Lucknow State,North,Electronics,Mouse,7,4476,5,29765.4,Cash,3
10527,02-03-2025,C1527,Customer 528,Female,37,Lucknow,Lucknow State,North,Electronics,Mouse,7,811,15,4825.45,Upi,5
10528,24-01-2025,C1528,Customer 529,Male,48,Lucknow,Lucknow State,North,Clothing,T-Shirt,6,406,5,2314.2,Upi,2
10529,06-02-2025,C1529,Customer 530,Male,31,Lucknow,Lucknow State,North,Grocery,Oil,9,2642,10,21400.2,Cash,4
10530,25-06-2025,C1530,Customer 531,Male,-4,Bengaluru,Bengaluru State,South,Sports,Football,1,2647,0,2647,Debit Card,1
10531,21-03-2025,C1531,Customer 532,Male,38,Delhi,Delhi State,North,Sports,Shoes,5,284,20,1136,Upi,2
10532,11-03-2025,C1532,Customer 533,Male,35,Lucknow,Lucknow State,North,Furniture,Sofa,6,3713,0,22278,Cash,1
10533,31-03-2025,C1533,Customer 534,Female,35,Kolkata,Kolkata State,East,Sports,Shoes,2,1792,20,2867.2,Upi,3
10534,28-03-2025,C1534,Customer 535,Female,21,Kolkata,Kolkata State,East,Clothing,T-Shirt,2,2650,20,4240,Upi,1
10535,20-04-2025,C1535,Customer 536,Male,63,Bengaluru,Bengaluru State,South,Electronics,Laptop,7,540,0,3780,Debit Card,5
10536,30-04-2025,C1536,Customer 537,Male,23,Nan,Lucknow State,North,Furniture,Table,4,4470,10,17880,Debit Card,1
10537,27-02-2025,C1537,Customer 538,Female,41,Bengaluru,Bengaluru State,South,Furniture,Sofa,8,3954,5,30050.4,Debit Card,2
10538,02-05-2025,C1538,Customer 539,Female,48,Lucknow,Lucknow State,North,Furniture,Table,8,347,0,2776,Debit Card,2
10539,27-01-2025,C1539,Customer 540,Male,38,Lucknow,Lucknow State,North,Furniture,Sofa,10,1143,20,9144,Cash,3
10540,08-06-2025,C1540,Customer 541,Male,48,Kolkata,Kolkata State,East,Grocery,Milk,10,3486,5,33117,Debit Card,1
10541,26-05-2025,C1541,Customer 542,Male,29,Lucknow,Lucknow State,North,Clothing,Jacket,10,3631,15,30863.5,Cash,5
10542,23-05-2025,C1542,Customer 543,Female,29,Bengaluru,Bengaluru State,South,Electronics,Keyboard,10,3892,10,35028,Credit Card,4
10543,07-05-2025,C1543,Customer 544,Male,23,Delhi,Delhi State,North,Sports,Football,10,3204,10,28836,Upi,2
10544,16-03-2025,C1544,Customer 545,Female,30,Kolkata,Kolkata State,East,Electronics,Laptop,3,2516.5,20,9144,Upi,3
10545,23-01-2025,C1545,Customer 546,Male,57,Lucknow,Lucknow State,North,Sports,Shoes,5,3661,10,16474.5,Debit Card,2
10546,30-06-2025,C1546,Customer 547,Female,25,Lucknow,Lucknow State,North,Electronics,Mouse,9,535,0,4815,Credit Card,1
10547,08-04-2025,C1547,Customer 548,Female,45,Mumbai,Mumbai State,West,Grocery,Oil,10,3329,10,29961,Upi,2
10548,17-04-2025,C1548,Customer 549,Female,60,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,9,3250,10,26325,Upi,2
10549,18-06-2025,C1549,Customer 550,Male,23,Delhi,Delhi State,North,Electronics,Keyboard,1,1279,15,1087.15,Upi,4
10550,11-05-2025,C1550,Customer 551,Female,42,Bengaluru,Bengaluru State,South,Sports,Bat,10,1572,15,13362,Credit Card,2
10551,02-03-2025,C1551,Customer 552,Female,44,Mumbai,Mumbai State,West,Grocery,Oil,1,4834,15,4108.9,Credit Card,1
10552,04-05-2025,C1552,Customer 553,Male,27,Delhi,Delhi State,North,Sports,Bat,6,1027,20,4929.6,Credit Card,4
10553,01-05-2025,C1553,Customer 554,Male,61,Kolkata,Kolkata State,East,Electronics,Keyboard,10,824,5,7828,Credit Card,5
10554,12-05-2025,C1554,Customer 555,Female,44,Delhi,Delhi State,North,Furniture,Sofa,1,3940,15,3349,Credit Card,3
10555,08-03-2025,C1555,Customer 556,Female,55,Lucknow,Lucknow State,North,Clothing,T-Shirt,10,2590,20,20720,Upi,5
10556,05-05-2025,C1556,Customer 557,Male,50,Delhi,Delhi State,North,Furniture,Sofa,10,323,10,2907,Cash,3
10557,04-01-2025,C1557,Customer 558,Male,56,Lucknow,Lucknow State,North,Clothing,Jacket,5,2354,10,10593,Upi,5
10558,05-05-2025,C1558,Customer 559,Male,39,Mumbai,Mumbai State,West,Grocery,Milk,3,2240,5,6384,Cash,2
10559,19-06-2025,C1559,Customer 560,Male,31,Kolkata,Kolkata State,East,Clothing,Jeans,7,3238,5,21532.7,Credit Card,1
10560,02-05-2025,C1560,Customer 561,Female,65,Lucknow,Lucknow State,North,Electronics,Laptop,3,3901,15,9947.55,Upi,4
10561,04-01-2025,C1561,Customer 562,Female,42,Bengaluru,Bengaluru State,South,Grocery,Milk,3,4445,15,11334.75,Credit Card,5
10562,16-06-2025,C1562,Customer 563,Female,35,Delhi,Delhi State,North,Electronics,Keyboard,6,3637,20,17457.6,Credit Card,1
10563,19-02-2025,C1563,Customer 564,Female,61,Lucknow,Lucknow State,North,Sports,Bat,8,2080,20,13312,Upi,3
10564,16-04-2025,C1564,Customer 565,Male,61,Kolkata,Kolkata State,East,Electronics,Keyboard,1,656,0,656,Debit Card,3
10565,08-06-2025,C1565,Customer 566,Male,56,Mumbai,Mumbai State,West,Furniture,Table,4,378,10,1512,Upi,5
10566,18-06-2025,C1566,Customer 567,Male,25,Delhi,Delhi State,North,Electronics,Laptop,10,1164,15,9894,Upi,3
10567,20-04-2025,C1567,Customer 568,Female,34,Lucknow,Lucknow State,North,Grocery,Oil,2,3814,10,6865.2,Upi,1
10568,08-03-2025,C1568,Customer 569,Male,46,Lucknow,Lucknow State,North,Electronics,Mouse,7,2825,0,19775,Cash,4
10569,06-02-2025,C1569,Customer 570,Female,31,Mumbai,Mumbai State,West,Sports,Bat,3,4130,0,12390,Cash,4
10570,06-03-2025,C1570,Customer 571,Male,49,Lucknow,Lucknow State,North,Electronics,Laptop,2,676,20,1081.6,Upi,1
10571,28-05-2025,C1571,Customer 572,Female,48,Delhi,Delhi State,North,Grocery,Milk,3,2801,15,7142.55,Debit Card,4
10572,01-02-2025,C1572,Customer 573,Female,39,Delhi,Delhi State,North,Sports,Football,1,3249,15,2761.65,Credit Card,4
10573,28-04-2025,C1573,Customer 574,Male,29,Delhi,Delhi State,North,Electronics,Mouse,9,2885,0,25965,Cash,4
10574,05-05-2025,C1574,Customer 575,Female,65,Mumbai,Mumbai State,West,Furniture,Sofa,7,974,10,6136.2,Upi,2
10575,10-04-2025,C1575,Customer 576,Female,49,Delhi,Delhi State,North,Clothing,T-Shirt,10,2053,15,17450.5,Debit Card,1
10576,31-01-2025,C1576,Customer 577,Female,61,Delhi,Delhi State,North,Furniture,Chair,6,450,15,2295,Upi,5
10577,01-05-2025,C1577,Customer 578,Male,33,Nan,Mumbai State,West,Electronics,Laptop,3,4105,10,12315,Upi,1
10578,13-02-2025,C1578,Customer 579,Male,24,Mumbai,Mumbai State,West,Electronics,Mouse,2,3837,20,6139.2,Cash,4
10579,28-03-2025,C1579,Customer 580,Female,38,Kolkata,Kolkata State,East,Sports,Football,2,1760,10,2992,Cash,5
10580,14-02-2025,C1580,Customer 581,Male,25,Kolkata,Kolkata State,East,Clothing,Jeans,4,473,20,1513.6,Credit Card,2
10581,23-04-2025,C1581,Customer 582,Male,26,Bengaluru,Bengaluru State,South,Clothing,Jacket,6,4633,5,26408.1,Cash,5
10582,02-01-2025,C1582,Customer 583,Male,63,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,8,761,0,6088,Credit Card,4
10583,26-04-2025,C1583,Customer 584,Male,29,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,3,2319,20,5565.6,Cash,5
10584,18-04-2025,C1584,Customer 585,Male,30,Mumbai,Mumbai State,West,Grocery,Oil,2,2567,10,4620.6,Cash,5
10585,29-04-2025,C1585,Customer 586,Male,35,Delhi,Delhi State,North,Sports,Bat,9,4257,5,36397.35,Cash,2
10586,10-02-2025,C1586,Customer 587,Male,-4,Delhi,Delhi State,North,Clothing,Jacket,8,4175,5,31730,Credit Card,3
10587,27-01-2025,C1587,Customer 588,Male,52,Mumbai,Mumbai State,West,Grocery,Milk,6,3812,0,22872,Upi,2
10588,24-04-2025,C1588,Customer 589,Female,44,Delhi,Delhi State,North,Grocery,Oil,2,680,5,1292,Upi,3
10589,16-04-2025,C1589,Customer 590,Female,32,Mumbai,Mumbai State,West,Electronics,Mouse,4,903,5,3431.4,Cash,4
10590,06-06-2025,C1590,Customer 591,Male,42,Kolkata,Kolkata State,East,Grocery,Rice,7,1287,5,8558.55,Credit Card,2
10591,27-03-2025,C1591,Customer 592,Male,62,Bengaluru,Bengaluru State,South,Clothing,Jacket,6,2309,5,13161.3,Cash,3
10592,29-03-2025,C1592,Customer 593,Female,56,Mumbai,Mumbai State,West,Electronics,Mouse,8,3526,5,26797.6,Upi,5
10593,14-05-2025,C1593,Customer 594,Male,55,Mumbai,Mumbai State,West,Sports,Shoes,4,808,15,2747.2,Debit Card,4
10594,25-03-2025,C1594,Customer 595,Male,55,Lucknow,Lucknow State,North,Electronics,Keyboard,7,2120,5,14098,Upi,5
10595,09-01-2025,C1595,Customer 596,Female,48,Delhi,Delhi State,North,Grocery,Rice,1,3955,20,3164,Cash,4
10596,25-02-2025,C1596,Customer 597,Female,36,Bengaluru,Bengaluru State,South,Clothing,T-Shirt,9,201,15,1537.65,Upi,1
10597,27-05-2025,C1597,Customer 598,Male,47,Delhi,Delhi State,North,Grocery,Oil,5,1425,15,6056.25,Debit Card,2
10598,09-04-2025,C1598,Customer 599,Female,51,Bengaluru,Bengaluru State,South,Clothing,Jeans,8,111,0,888,Cash,3
10599,23-02-2025,C1599,Customer 600,Male,57,Bengaluru,Bengaluru State,South,Furniture,Sofa,10,4543,20,36344,Credit Card,1
10600,30-04-2025,C1600,Customer 601,Male,41,Kolkata,Kolkata State,North,Furniture,Chair,2,3237,10,5826.6,Credit Card,2
10601,03-03-2025,C1601,Customer 602,Male,59,Kolkata,Kolkata State,East,Electronics,Keyboard,4,1233,10,4438.8,Debit Card,5
10602,24-06-2025,C1602,Customer 603,Female,21,Mumbai,Mumbai State,West,Clothing,Jeans,6,2290,20,10992,Cash,3
10603,01-05-2025,C1603,Customer 604,Female,46,Lucknow,Lucknow State,North,Grocery,Milk,9,4414,0,39726,Credit Card,1
10604,15-03-2025,C1604,Customer 605,Male,28,Mumbai,Mumbai State,West,Grocery,Rice,2,3300,5,6270,Credit Card,1
10605,17-03-2025,C1605,Customer 606,Male,48,Mumbai,Mumbai State,West,Grocery,Rice,4,4365,0,17460,Credit Card,4
10606,01-03-2025,C1606,Customer 607,Female,44,Bengaluru,Bengaluru State,South,Electronics,Mouse,4,615,0,2460,Credit Card,3
10607,28-04-2025,C1607,Customer 608,Male,37,Bengaluru,Bengaluru State,South,Sports,Shoes,9,4593,10,35136.45,Upi,3
10608,01-04-2025,C1608,Customer 609,Female,28,Mumbai,Mumbai State,West,Grocery,Milk,5,487,5,2313.25,Upi,5
10609,30-01-2025,C1609,Customer 610,Female,54,Lucknow,Lucknow State,North,Clothing,T-Shirt,3,1420,5,4047,Upi,4
10610,20-06-2025,C1610,Customer 611,Female,27,Lucknow,Lucknow State,North,Furniture,Chair,4,4707,0,18828,Credit Card,4
10611,14-04-2025,C1611,Customer 612,Male,47,Kolkata,Kolkata State,East,Clothing,Jacket,5,1095,0,5475,Credit Card,2
10612,16-03-2025,C1612,Customer 613,Male,54,Delhi,Delhi State,North,Sports,Shoes,6,2521,15,12857.1,Debit Card,3
10613,20-03-2025,C1613,Customer 614,Female,57,Delhi,Delhi State,North,Grocery,Rice,3,4613,0,13839,Upi,4
10614,15-05-2025,C1614,Customer 615,Female,30,Lucknow,Lucknow State,North,Electronics,Mouse,1,1698,20,1358.4,Cash,1
10615,19-02-2025,C1615,Customer 616,Female,56,Kolkata,Kolkata State,East,Grocery,Oil,2,4292,10,7296.4,Cash,3
